missing,correlation,pvalue,correlation_20,pvalue_20,correlation_10,pvalue_10,correlation_5,pvalue_5
46,0.71051600545198379,4.1203316400005615e-108,0.67069968940338354,1.0485395112642246e-27,0.58211476379483196,2.4478216036222475e-09,nan,nan
48,0.70551158213227028,6.8574111648860322e-106,0.69710454408480516,8.5001963199034176e-30,0.68479389671447288,2.266029021359545e-12,nan,nan
0,1.0,6.2272769642458307e-223,1.0,1.7626156959244331e-59,1.0,1.2213618246929016e-24,nan,nan
2,0.97680034768305724,8.3483372284139063e-213,0.91570102223991801,3.6361727530853832e-50,0.68174497276077972,2.8322323323074812e-12,nan,nan
4,0.96391648056871848,2.7753497346695376e-207,0.89465087623257133,5.7503985301198393e-48,0.69304417430586018,1.2333023987421719e-12,nan,nan
6,0.9464775642892056,1.7331344145595173e-199,0.89536602460694703,4.8508725107403573e-48,0.71089460977179975,3.2286099340937255e-13,nan,nan
8,0.92892813451699208,3.1005645457583257e-192,0.86517454674914696,5.6735707690606374e-45,0.70476454846908665,5.1346384667567433e-13,nan,nan
10,0.91511414472887986,1.2736663575727914e-186,0.84579159536526538,4.662405363740597e-43,0.74722848179517209,1.90603468969239e-14,nan,nan
12,0.8993458812277576,2.5720377613331142e-180,0.84944745412077971,2.0452692621808544e-43,0.77750482593921921,1.6250237876769021e-15,nan,nan
14,0.88694532109169488,1.959148252862817e-175,0.83838330465556954,2.4496166807980407e-42,0.737174728190508,4.2276208738478863e-14,nan,nan
16,0.87485068256596854,2.3051606117968236e-170,0.83693684212585284,3.3809668355217998e-42,0.82336974086010972,3.2550579829811777e-17,nan,nan
18,0.86330580365047804,1.3812305977010677e-165,0.80329853705463006,5.200671412067933e-39,0.67335815914231245,5.2050984317541753e-12,nan,nan
20,0.8518203896256884,6.5740993822569826e-161,0.76554403800320947,1.377559025160999e-35,0.60841609192906909,4.534851872238739e-10,nan,nan
22,0.83753155129209478,1.2679939794994407e-155,0.75289766160401439,1.7754828386703537e-34,0.66072899888348746,1.283759333934081e-11,nan,nan
24,0.83260024275338662,1.7604505086703529e-153,0.76313717561067229,2.2480802209027297e-35,0.68231007349271866,2.7177356550924256e-12,nan,nan
26,0.82409513632354936,4.532335060055643e-150,0.74660353683646252,6.2382659339927878e-34,0.64196485148076476,4.7623492536664324e-11,nan,nan
28,0.80221841837330687,5.3371622722427917e-142,0.75812593721578092,6.202229729675993e-35,0.58052490075312191,2.7042925811749483e-09,nan,nan
30,0.79296073992302485,1.7673386012139715e-138,0.74117310894690125,1.8293164015251588e-33,0.55373763369505102,1.3940166539390316e-08,nan,nan
32,0.78518330464000863,1.6329697471256703e-135,0.7031445293285854,2.7536924267641052e-30,0.52733342407769457,6.5331274178327189e-08,nan,nan
34,0.78026482546059961,1.507788081403255e-133,0.69951264991764439,5.4295212719568572e-30,0.5799677636506213,2.800216319329316e-09,nan,nan
36,0.77338612902827419,2.3211868247223164e-130,0.71114665581204606,6.0949715655812107e-31,0.58558281982526561,1.967857810853079e-09,nan,nan
38,0.76691813710778367,6.1904210188822122e-128,0.6958844617002351,1.0661199463498711e-29,0.68783947344317875,1.8117275511178738e-12,nan,nan
40,0.74537706542584692,2.0492160333438104e-120,0.66128126787783137,5.5880030645176554e-27,0.69395128604530387,1.1530162622241808e-12,nan,nan
42,0.72777598681957978,6.907080606446667e-115,0.6151863631510589,1.4386055009556401e-23,0.58084260222643658,2.6510338020564823e-09,nan,nan
44,0.71400379766903455,1.1776640924271492e-109,0.6159963476146999,1.2592061683836253e-23,0.68015872222160512,3.1795013386510694e-12,nan,nan
46,0.70474395557056502,1.2291554624231982e-106,0.65271445120339422,2.5086821910590769e-26,0.52955004059883792,5.7542909596523226e-08,nan,nan
48,0.69752108330807883,1.5042840384664314e-103,0.57519943197472734,8.3332118823116554e-21,0.54466429745921063,2.3893608811909955e-08,nan,nan
0,1.0,6.2272769642458307e-223,1.0,1.7626156959244331e-59,1.0,1.2213618246929016e-24,nan,nan
2,0.98050402863475994,2.0929168642831181e-214,0.94039847589015213,8.2404116429724349e-53,0.70642363929845486,4.5304569186767197e-13,nan,nan
4,0.95942679606265346,6.3168463495105763e-205,0.90614807571079015,3.6719477410748197e-49,0.70084044009984459,6.8962139165995142e-13,nan,nan
6,0.94499453501165898,7.1938084302492066e-199,0.88376982710170804,7.5256728833035094e-47,0.63725410718348552,6.5808658141631846e-11,nan,nan
8,0.93229377438734418,1.2913004025786254e-193,0.86253476226821901,1.0402913705889274e-44,0.58885865400558302,1.5994464138347585e-09,nan,nan
10,0.9229768550742492,8.3207125366871071e-190,0.8658240109238865,4.8860198997400875e-45,0.52292322324762486,8.3976880435353243e-08,nan,nan
12,0.9117691362178022,7.2174931903462887e-185,0.82976321291994437,1.6578446380323482e-41,0.458657133572626,2.6036930170241063e-06,nan,nan
14,0.90060212978707876,1.2652915278596051e-179,0.83029271120432924,1.4749510389110216e-41,0.60356281125316502,6.2229263132473653e-10,nan,nan
16,0.89538186654782326,3.5223102024809507e-177,0.84921211232823246,2.1569163465951113e-43,0.73996786927031333,3.3918359123592556e-14,nan,nan
18,0.88477345045546085,1.1345466466119831e-172,0.81715680442930083,2.6226219216422053e-40,0.35139632094142625,0.0003173119112117003,nan,nan
20,0.87192174798484567,9.4503366246420101e-168,0.81818070817929256,2.099006574947444e-40,0.49678092242450378,3.5714031526657923e-07,nan,nan
22,0.86216449217236879,4.6059838497893178e-164,0.80651296512219028,2.6127584862928613e-39,0.72020779074587249,1.5836852259056744e-13,nan,nan
24,0.84643176161164679,3.3306279678279647e-158,0.80107424276497197,8.3606587843122902e-39,0.68802571299167481,1.7870521630757486e-12,nan,nan
26,0.83326294772170295,2.2087215623302046e-153,0.77047044037833046,5.0313790258389537e-36,0.51266548949691371,1.4943206809713376e-07,nan,nan
28,0.83326491018928617,4.8209965990006073e-153,0.77001131648031496,5.5280310612191429e-36,0.65211677694530457,2.3536809675380682e-11,nan,nan
30,0.82119744992084509,1.0361773356610701e-147,0.75075960323022817,2.7240129485548029e-34,0.64179237640700759,4.8192723276679176e-11,nan,nan
32,0.80806480734049047,3.9495827366991114e-142,0.71449873600308966,3.2243787009464642e-31,0.40868922840917893,2.8164886938471283e-05,nan,nan
34,0.80354782014040449,1.4409796969160308e-140,0.71956162403498791,1.2256303260644271e-31,0.48597774192586735,6.3653350116248553e-07,nan,nan
36,0.78825790737185686,9.7655626103589985e-135,0.71426043054570687,3.3740155025023749e-31,0.43973290105612317,6.608558928746877e-06,nan,nan
38,0.76877964962179901,4.2248714265629823e-127,0.70586814459935643,1.6512684675791907e-30,0.441831294221814,5.9707233982193238e-06,nan,nan
40,0.75667606853474179,6.5258017119363892e-123,0.68061247770214595,1.7573205012656324e-28,0.43083014782237522,1.0115241010732722e-05,nan,nan
42,0.73347513565650491,1.3097919107752788e-115,0.64982475541711482,4.1452575136197189e-26,0.49282711037405419,4.4186788468497863e-07,nan,nan
44,0.7284175599969116,1.5793208344477245e-113,0.63980711780120336,2.3242881633065078e-25,0.52962218930139615,5.730516337767221e-08,nan,nan
46,0.7266707857894833,9.803670860043699e-113,0.63462754894142226,5.6096943929342798e-25,0.52308858116422208,8.3193029296211149e-08,nan,nan
48,0.72421976922885101,1.8963468422416895e-110,0.62940327083456504,1.3545561321170294e-24,0.52677806732561783,6.7437160029701364e-08,nan,nan
0,1.0,6.2272769642458307e-223,1.0,1.7626156959244331e-59,1.0,1.2213618246929016e-24,nan,nan
2,0.97979384872365671,3.6912834401246277e-213,0.95206791746668862,4.3859772057472199e-54,0.80009388319043129,2.4335970094564378e-16,nan,nan
4,0.96382687454362326,2.4554745168341588e-206,0.93354481158320402,4.5379525298520318e-52,0.83681852990322214,9.9226322632178312e-18,nan,nan
6,0.94888967534715474,1.2946557955178801e-199,0.93501921557358103,3.1471983471104404e-52,0.91730229607623781,5.4796290596797129e-21,nan,nan
8,0.93118930870533223,2.5870854991183949e-192,0.91363364123457746,6.0098361335042788e-50,0.86246772386718551,9.7740644167940504e-19,nan,nan
10,0.92085405782678253,4.094889644994637e-188,0.89483994435047975,5.4975860297651914e-48,0.64438333704206785,4.0301701961870631e-11,nan,nan
12,0.91151000978822672,5.9577441001473569e-184,0.88398317064429277,7.1577669738014483e-47,0.73902041030056942,3.6553016813345942e-14,nan,nan
14,0.9013149972175496,6.6219567546305937e-180,0.83296779508869012,8.1622746175087528e-42,0.67612073723580302,4.263020260502929e-12,nan,nan
16,0.88454944405529401,2.3752414145427265e-173,0.78478211393117325,2.6014240699978585e-37,0.66300035901104737,1.0926939942977551e-11,nan,nan
18,0.87275683924393799,8.1779411195806494e-169,0.75944806880979088,4.7483794133752106e-35,0.69081001266363762,1.4551720600446084e-12,nan,nan
20,0.86358423140647333,2.5095899197697877e-165,0.77204171357420537,3.6440833532335605e-36,0.64126317285769829,4.9981150109049188e-11,nan,nan
22,0.8536156898446744,1.6478175788273387e-160,0.78360241801991803,3.3276568447851638e-37,0.67339058632752291,5.1929376236874475e-12,nan,nan
24,0.84526136988397416,4.499858257002151e-157,0.75763970410077908,6.841624604760359e-35,0.63264979274003019,9.0076954101057922e-11,nan,nan
26,0.83214208170342885,1.2771414600944394e-151,0.71932625664325478,1.2821936191489228e-31,0.56291440104789081,8.0143603716037306e-09,nan,nan
28,0.82165606053263474,1.5240196445378081e-147,0.70341605368705418,2.6170492134771634e-30,0.58348767788054834,2.2455380065566855e-09,nan,nan
30,0.81417674908904425,6.6109459534607551e-145,0.70315155873780988,2.7500671890224131e-30,0.60761408146852014,4.7791014104913019e-10,nan,nan
32,0.80504329690613841,2.1150408241480698e-141,0.72191519513493052,7.7997262220273987e-32,0.60984479530094782,4.1295823189947011e-10,nan,nan
34,0.79497085763773578,1.2612427163670533e-137,0.69968020724298552,5.2624970582951689e-30,0.56946800612718929,5.369049794280607e-09,nan,nan
36,0.78196613412768901,2.5087380286557246e-132,0.66648407569962709,2.2237566168455741e-27,0.51355566543271836,1.4220287874615699e-07,nan,nan
38,0.76962345470303373,5.9054755555749443e-128,0.64770826548994198,5.9799090405118277e-26,0.42675329013288432,1.2259574930240501e-05,nan,nan
40,0.77187366227026089,8.0970767365317095e-128,0.69110986640486805,2.5772537149891888e-29,0.53835789164204961,3.4576505135889063e-08,nan,nan
42,0.7664152798609597,9.3142503126134396e-126,0.70023293792071473,4.7468567956695288e-30,0.68572548132374167,2.1163441552977197e-12,nan,nan
44,0.7527888791833921,1.4568044570768333e-120,0.69337543138637248,1.6966004650078275e-29,0.6980324206181604,8.5085160257984877e-13,nan,nan
46,0.73475949907164673,1.096943035409199e-114,0.64034512529822263,2.1201599676352559e-25,0.49334653601469736,4.2972030346753513e-07,nan,nan
48,0.7316621611767028,3.2554781889427579e-113,0.68012866353672541,1.9185461857180469e-28,0.58423081339904492,2.1429364803259824e-09,nan,nan
0,1.0,6.2272769642458307e-223,1.0,1.7626156959244331e-59,1.0,1.2213618246929016e-24,nan,nan
2,0.97770581560242897,9.9606215699930213e-213,0.92860653663955839,1.5394945470805375e-51,0.80294730728626618,1.9074469692857481e-16,nan,nan
4,0.96092243960191515,1.4710233707905158e-205,0.89765920428145085,2.8088561340563066e-48,0.7306620252030972,7.0434796449378127e-14,nan,nan
6,0.94568923979300878,3.694250332436707e-199,0.86302023668495031,9.3066285288177966e-45,0.77678664460690405,1.7246485847511414e-15,nan,nan
8,0.93197157857626445,1.7514233748401381e-193,0.85174058732985802,1.2175978319664248e-43,0.75420695815732852,1.0897396586835546e-14,nan,nan
10,0.91144856060680346,9.7029981015181368e-185,0.84474621784634907,5.8973595187027026e-43,0.80898677760314974,1.1358461962132632e-16,nan,nan
12,0.90095282164736568,1.4783267841719607e-180,0.81864312322286359,1.8979861116317241e-40,0.86099291138547285,1.1188047602490187e-18,nan,nan
14,0.8879400527214153,1.9437552113512408e-175,0.81982840469921769,1.4659344927584487e-40,0.84498793575443099,4.7780495727858946e-18,nan,nan
16,0.87509336936949877,1.8591231556742789e-170,0.81281500055677103,6.7227706880803632e-40,0.74719467640589465,1.911180469096759e-14,nan,nan
18,0.86207362866532922,4.0435772867263572e-165,0.80322468756558441,5.2834057971693254e-39,0.53682151587047799,3.7810726576194618e-08,nan,nan
20,0.8513830236181229,4.2297812247432517e-161,0.80288631967770407,5.6795325478353007e-39,0.79980672358909222,2.493878989521131e-16,nan,nan
22,0.84985718650253805,3.54231039127476e-160,0.81724497253059425,2.5728336198082656e-40,0.86299800014852446,9.3100684340613578e-19,nan,nan
24,0.83833546450782659,1.4189709376151104e-155,0.78451765491307224,2.7491313047844079e-37,0.71111949730441082,3.173887486636556e-13,nan,nan
26,0.83084611951077403,3.6190146339022515e-152,0.72990257807826309,1.6643548906691556e-32,0.54852571940141537,1.9016778417694624e-08,nan,nan
28,0.81975791807234244,3.4622412320596644e-148,0.74820279040601834,4.5375896291436353e-34,0.74588351164293532,2.1216619367743036e-14,nan,nan
30,0.80409596245467174,5.0587228039022168e-142,0.7411674526961326,1.8313600158838776e-33,0.7999741394758717,2.4585575869546066e-16,nan,nan
32,0.78508022228503149,1.7702377386499505e-135,0.71034388627024381,7.0958580972748002e-31,0.75889221033937238,7.4658260794145066e-15,nan,nan
34,0.78936758855578093,1.2335015876587752e-136,0.7559149989261007,9.6847269550984806e-35,0.73773545652944406,4.0450133157062883e-14,nan,nan
36,0.7787141931843834,1.968715875275161e-132,0.69373026887530209,1.5888668827309995e-29,0.56450601522464317,7.2743383322508099e-09,nan,nan
38,0.77248361159289269,2.3610408276203642e-130,0.69341480780712061,1.6842963853501879e-29,0.57414644697601069,4.022870335437721e-09,nan,nan
40,0.76590276473967944,3.5548427475106707e-128,0.69236109342345442,2.046198647465784e-29,0.70155279603910659,6.5374356377921829e-13,nan,nan
42,0.75388699289047245,5.7188678032031155e-124,0.70699769832339898,1.3349340577915139e-30,0.79577112298125241,3.5141939141801974e-16,nan,nan
44,0.74597806562474556,1.319827426531599e-120,0.67885811754636627,2.4152141564375476e-28,0.81336689867062339,7.7806418474623331e-17,nan,nan
46,0.72827342606591183,1.600000391236628e-114,0.66515929921700412,2.8136752979078761e-27,0.74803388043725216,1.787390697140644e-14,nan,nan
48,0.70910838694653733,1.0842811595579591e-107,0.64436211606808025,1.0647733620417675e-25,0.81725831730448195,5.5503330338965575e-17,nan,nan
0,1.0,6.2272769642458307e-223,1.0,1.7626156959244331e-59,1.0,1.2213618246929016e-24,nan,nan
2,0.97929375605022317,6.9909322091722766e-214,0.94839916974932192,1.1072369898355419e-53,0.75072470668173574,1.4413086765339795e-14,nan,nan
4,0.96469601790414139,1.2921294697157545e-207,0.91766417968714853,2.2541092534912398e-50,0.77301132308146991,2.3559134314322052e-15,nan,nan
6,0.95096423870596258,8.3290428552998145e-202,0.90096366582215215,1.275080095990497e-48,0.83747853313303433,9.3561629815514315e-18,nan,nan
8,0.93140078625269029,3.0044906928035515e-193,0.86080594216826467,1.5458238844886937e-44,0.7030635810243262,5.8360896605246768e-13,nan,nan
10,0.92206739698343865,1.9495703704033011e-189,0.84643816195163946,4.0311692196643846e-43,0.67841475499500703,3.6095529299719809e-12,nan,nan
12,0.90729002432043604,1.7674009656283848e-183,0.81943998312949173,1.5954881648346599e-40,0.62260287831077343,1.7734155225042187e-10,nan,nan
14,0.89318134867567367,7.0073005283633297e-178,0.80127661240624559,8.0076522523460833e-39,0.63000920310030528,1.0773894136381515e-10,nan,nan
16,0.87678914731224822,4.130492389253442e-171,0.78023341768656873,6.7085543303784222e-37,0.53780741480182426,3.5703200967799057e-08,nan,nan
18,0.86869062238393302,5.3042328166474357e-168,0.79100573251794204,7.0546037984860033e-38,0.59267610719361219,1.2544650500319294e-09,nan,nan
20,0.85717083418509099,2.860049910360918e-163,0.76543262066245488,1.4091950139884637e-35,0.69217647457204223,1.315222023748472e-12,nan,nan
22,0.85150786186964078,3.7989950397711997e-161,0.72193671602752985,7.7675073163706408e-32,0.66391909237848146,1.023587666960686e-11,nan,nan
24,0.8409115378944032,1.6103123661914219e-156,0.67880077076250867,2.440417384064886e-28,0.46352358236214419,2.0371540964857049e-06,nan,nan
26,0.83517547630871791,2.0291035453876153e-154,0.65963351102418699,7.4704936249627078e-27,0.52007743251704186,9.8642135690028023e-08,nan,nan
28,0.82394614402864119,5.1268283611037582e-150,0.66514194741592658,2.8223513881244127e-27,0.58946535984403892,1.5390198825444831e-09,nan,nan
30,0.81889518062232136,1.4961076803512121e-147,0.68214472692521833,1.330282984729279e-28,0.60282981178768669,6.5261934023912233e-10,nan,nan
32,0.80869370084398062,6.0028774589887362e-144,0.63806512722935593,3.1284077855803689e-25,0.45717641946472792,2.8041937418419557e-06,nan,nan
34,0.80294898166181605,2.6221616516522263e-141,0.63689605181720799,3.8170318470088409e-25,0.49756258242616314,3.423570711557446e-07,nan,nan
36,0.79601924030001403,2.7089121895918289e-138,0.64852948120373322,5.188075950257445e-26,0.55352589381108763,1.411791831697303e-08,nan,nan
38,0.78992100775216234,6.5814256168335585e-136,0.63679565912577385,3.8827391329288362e-25,0.59639574816113883,9.8861382883273883e-10,nan,nan
40,0.77868676854111651,3.092480903915926e-131,0.62058503494731065,5.901834102785994e-24,0.4461745700119753,4.8325531834665485e-06,nan,nan
42,0.75957612731712598,5.7068487938224737e-125,0.58211981140370905,2.8553823851925602e-21,0.42553682608249643,1.2979239773193578e-05,nan,nan
44,0.74557611292055559,3.3143841572442908e-120,0.56740186102061152,2.7440917348765791e-20,0.41531389596774632,2.0839511468279671e-05,nan,nan
46,0.73201072996706817,3.7198683443143362e-115,0.56788389675402484,2.550365798660139e-20,0.49586925303068419,3.7516129245199669e-07,nan,nan
48,0.71410154741248755,3.4738230320136746e-109,0.56466128311825747,4.1559614171486022e-20,0.46145249223898988,2.2620596422320471e-06,nan,nan
0,1.0,6.2272769642458307e-223,1.0,1.7626156959244331e-59,1.0,1.2213618246929016e-24,nan,nan
2,0.98071793909164329,4.9944815836295853e-214,0.94384119870931593,3.481351146683043e-53,0.80795335348803654,1.2415344535204025e-16,nan,nan
4,0.96445351563516335,4.672441238725733e-207,0.91231202720674776,8.2814562874443106e-50,0.71364124014006314,2.6193153313511791e-13,nan,nan
6,0.95045518151324793,2.8830144357357759e-200,0.91063356648072247,1.2435403294619865e-49,0.88025243462259373,1.8825571210772005e-19,nan,nan
8,0.93516879537400199,1.6260788965466508e-193,0.86684800276543661,3.8594846398576783e-45,0.58239787403593701,2.4047065718615909e-09,nan,nan
10,0.92375223010883911,7.1903888350792031e-189,0.85983425803245528,1.9305698806788434e-44,0.62574024314628496,1.4368948161619579e-10,nan,nan
12,0.91265185400647442,2.0850304709656572e-184,0.87768275923674366,3.1291471181891321e-46,0.7114869459529215,3.0864292688084413e-13,nan,nan
14,0.90221894479681564,7.2821555932634119e-180,0.83714862904357601,3.225268167496024e-42,0.62879680192043486,1.169420590089846e-10,nan,nan
16,0.89343742964841733,2.0257555518468853e-176,0.81492937545476096,4.2533730159653706e-40,0.46267182257287787,2.1269190579902691e-06,nan,nan
18,0.8801419123346329,2.8672194832904015e-171,0.83538134977216072,4.7782108721028243e-42,0.61225489403905498,3.5246426455159637e-10,nan,nan
20,0.87203408541561855,3.6369628260340901e-168,0.83437940168718794,5.9687554350775787e-42,0.61810459595124367,2.3937057072676996e-10,nan,nan
22,0.85652463313801297,5.9717224286160344e-162,0.82296906290924576,7.3806972870028491e-41,0.67467907849416764,4.7316287144695612e-12,nan,nan
24,0.84075799647047011,9.0155629884385693e-156,0.76619840779834691,1.2055001229191835e-35,0.60081780810122598,7.4346552529011834e-10,nan,nan
26,0.83229650629718366,2.3597494157126966e-152,0.76283954558171063,2.3881868684536893e-35,0.56516157326056993,6.9892513340447469e-09,nan,nan
28,0.82086560407123232,1.3588029691302706e-147,0.74710819981764298,5.6425133743620079e-34,0.52510569356017955,7.4183546708170331e-08,nan,nan
30,0.8161534700856784,1.3353386651029688e-145,0.73073940292365747,1.414303327979762e-32,0.53496561264220832,4.2110062346726225e-08,nan,nan
32,0.8052571830467371,7.6883303120140752e-141,0.74563437260022036,7.5630312308805352e-34,0.63120625488575177,9.9348423436036627e-11,nan,nan
34,0.79569429453373719,2.5289680902018798e-136,0.71706176124041476,1.9776426323109264e-31,0.50564058401844703,2.2037545033176296e-07,nan,nan
36,0.77678732848021737,3.9493642507257113e-129,0.71094102476389798,6.3371390239006131e-31,0.47612679226254739,1.067074358363135e-06,nan,nan
38,0.77082169397825107,1.3287291642545389e-126,0.70260577283893222,3.0461284168887922e-30,0.50510398160044057,2.2696624997484442e-07,nan,nan
40,0.75634684512622574,1.0959689772804681e-121,0.68663928129894036,5.8579158533754742e-29,0.54101893822318892,2.9598656918352306e-08,nan,nan
42,0.7548641533052981,1.165380868660128e-120,0.72106123825459922,9.1911450704755622e-32,0.54101893822318892,2.9598656918352306e-08,nan,nan
